episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
3,33,LOW,NO_OP,100.0,100.0,1.6492,47.27,31,0,2,0.0,0,None
3,34,LOW,NO_OP,100.0,100.0,1.7604,47.27,29,0,2,-10.22,1,[LOW  ] Spoof -> ['GPS BIIF-6  (PRN 06)']
3,35,LOW,NO_OP,100.0,99.72,1.8207,47.25,29,1,1,-0.12,0,None
3,36,LOW,LAUNCH_SATELLITE,100.0,100.0,1.8313,47.24,29,1,2,-10.02,0,None
3,37,LOW,NO_OP,100.0,99.92,1.816,47.24,29,2,1,0.03,0,None
3,38,LOW,ACTIVATE_SPARE,100.0,100.0,1.7733,47.26,30,1,1,5.09,0,None
3,39,LOW,ACTIVATE_SPARE,100.0,100.0,1.7156,47.25,31,0,1,-4.88,0,None
3,40,LOW,NO_OP,100.0,100.0,1.6538,47.25,31,0,1,0.12,0,None
3,41,LOW,NO_OP,100.0,100.0,1.6467,47.24,31,0,1,0.01,0,None
3,42,LOW,LAUNCH_SATELLITE,100.0,100.0,1.717,47.25,31,1,1,-10.14,0,None
3,43,LOW,ACTIVATE_SPARE,100.0,100.0,1.6971,47.25,32,0,1,5.04,0,None
3,44,LOW,NO_OP,100.0,100.0,1.6755,47.26,32,0,1,0.04,0,None
3,45,LOW,NO_OP,100.0,100.0,1.6045,47.26,32,0,1,0.14,0,None
3,46,LOW,NO_OP,100.0,100.0,1.6234,47.25,32,0,1,-0.04,0,None
3,47,LOW,NO_OP,100.0,100.0,1.6857,47.24,32,0,1,-0.12,0,None
3,48,LOW,NO_OP,100.0,100.0,1.7173,47.23,32,1,0,-0.06,0,None
3,49,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6439,47.22,32,1,1,-9.85,0,None
3,50,MEDIUM,NO_OP,100.0,99.94,1.81,47.23,29,1,1,-20.33,1,"[LOW  ] Spoof -> ['GPS BIIF-5  (PRN 30)', 'GPS BIIF-11 (PRN 10)', 'GPS BIII-3  (PRN 23)']"
3,51,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.8466,47.23,29,1,2,-10.07,0,None
3,52,MEDIUM,NO_OP,100.0,100.0,2.0344,47.23,26,1,2,-0.38,1,"[LOW  ] Spoof -> ['GPS BIIR-2  (PRN 13)', 'GPS BIII-9  (PRN 20)', 'GPS BIIR-8  (PRN 16)']"
3,53,MEDIUM,LAUNCH_SATELLITE,100.0,99.56,1.8868,47.23,26,1,3,-9.7,0,None
3,54,MEDIUM,NO_OP,100.0,99.9,1.8827,47.23,26,1,3,0.01,0,None
3,55,MEDIUM,NO_OP,100.0,99.86,2.1249,47.24,26,2,2,-0.48,0,None
3,56,MEDIUM,NO_OP,100.0,99.81,2.1235,47.25,26,2,2,0.0,0,None
3,57,MEDIUM,NO_OP,100.0,99.95,1.9908,47.24,26,3,1,0.27,0,None
3,58,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.9581,47.24,26,2,1,-4.93,1,[LOW  ] Spoof -> ['GPS BIII-6  (PRN 28)']
3,59,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.9554,47.24,27,2,0,-4.99,0,None
3,60,MEDIUM,NO_OP,100.0,99.71,2.0191,47.25,27,2,0,-0.13,0,None
3,61,MEDIUM,ACTIVATE_SPARE,100.0,99.93,1.9058,47.24,28,1,0,5.23,0,None
3,62,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.7472,47.26,29,0,0,-9.68,0,None
3,63,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.8339,47.27,29,0,1,-10.17,0,None
3,64,MEDIUM,NO_OP,100.0,100.0,1.83,47.27,29,0,1,0.01,0,None
3,65,MEDIUM,NO_OP,100.0,100.0,1.7404,47.25,29,0,1,0.18,0,None
3,66,MEDIUM,NO_OP,100.0,99.95,1.6995,47.25,29,0,1,0.08,0,None
