episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
2,71,MEDIUM,NO_OP,98.81,79.76,10.8828,47.22,19,3,0,-650.0,1,"[LOW  ] Spoof -> ['GPS BIII-1  (PRN 04)', 'GPS BIII-8  (PRN 21)']"
2,72,MEDIUM,NO_OP,96.43,91.67,6.6809,47.22,19,3,0,-200.0,0,None
2,73,MEDIUM,NO_OP,90.48,80.95,13.6034,47.23,19,3,0,-300.0,0,None
2,74,MEDIUM,LAUNCH_SATELLITE,86.9,64.29,16.8137,47.23,18,3,1,-710.0,1,[LOW  ] Spoof -> ['GPS BIIRM-8 (PRN 05)']
2,75,MEDIUM,NO_OP,73.81,64.29,29.1908,47.25,18,3,1,-550.0,0,None
2,76,MEDIUM,LAUNCH_SATELLITE,88.1,66.67,17.2393,47.23,18,3,2,-310.0,0,None
2,77,MEDIUM,NO_OP,92.86,66.67,17.9359,47.27,18,3,2,-300.0,0,None
2,78,MEDIUM,REBALANCE_ORBITS,82.57,70.24,24.5305,47.29,18,3,2,-115.0,0,None
2,79,MEDIUM,REBALANCE_ORBITS,100.0,95.24,4.5436,47.26,17,3,2,385.0,0,None
2,80,MEDIUM,REBALANCE_ORBITS,100.0,92.86,5.732,47.28,17,4,1,385.0,0,None
2,81,MEDIUM,REBALANCE_ORBITS,100.0,98.81,3.7046,47.2,17,4,1,385.0,0,None
2,82,MEDIUM,ACTIVATE_SPARE,100.0,98.81,2.6643,47.22,18,4,0,245.0,0,None
2,83,MEDIUM,NO_OP,97.62,82.14,7.8315,47.26,18,4,0,-200.0,0,None
2,84,MEDIUM,REBALANCE_ORBITS,99.24,75.0,8.9561,47.25,18,4,0,235.0,0,None
2,85,MEDIUM,NO_OP,89.29,83.33,13.599,47.27,18,4,0,-550.0,0,None
2,86,MEDIUM,ACTIVATE_SPARE,89.29,83.33,13.0994,47.2,19,3,0,-255.0,0,None
2,87,MEDIUM,NO_OP,92.86,80.95,11.5985,47.23,19,3,0,-300.0,0,None
