episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
2,29,LOW,NO_OP,100.0,100.0,1.6108,47.25,32,8,0,164.61,0,None
2,30,LOW,NO_OP,100.0,100.0,1.8571,47.26,31,8,0,119.37,0,None
2,31,LOW,NO_OP,100.0,100.0,1.6118,47.22,31,8,0,161.98,0,None
2,32,LOW,NO_OP,100.0,100.0,1.6759,47.24,31,8,0,120.74,0,None
2,33,LOW,NO_OP,100.0,100.0,1.6392,47.23,31,8,0,161.15,0,None
2,34,LOW,NO_OP,100.0,100.0,1.6222,47.22,31,8,0,161.07,0,None
2,35,LOW,ACTIVATE_SPARE,100.0,100.0,1.7065,47.23,31,7,0,97.66,0,None
2,36,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6086,47.19,31,7,1,156.89,0,None
2,37,LOW,LAUNCH_SATELLITE,100.0,100.0,1.8438,47.25,31,7,2,145.56,0,None
2,38,LOW,NO_OP,100.0,100.0,1.6657,47.23,31,7,2,161.71,0,None
2,39,LOW,NO_OP,100.0,100.0,1.6273,47.24,31,7,2,161.15,0,None
2,40,LOW,LAUNCH_SATELLITE,100.0,100.0,1.8473,47.23,27,7,3,144.21,1,[HIGH ] Orbital Plane 2 -> 4 sats disabled
2,41,LOW,NO_OP,100.0,100.0,1.8814,47.24,27,7,3,108.86,0,None
2,42,LOW,LAUNCH_SATELLITE,100.0,100.0,2.1439,47.24,27,8,3,143.45,0,None
2,43,LOW,NO_OP,100.0,100.0,1.8593,44.83,27,8,2,150.14,1,"[HIGH ] Severe Jam @ (30.0, 120.0) (4 steps)"
2,44,LOW,NO_OP,100.0,100.0,1.6038,44.68,31,8,2,161.43,0,None
2,45,LOW,NO_OP,100.0,100.0,2.1427,44.58,25,8,2,101.01,1,[HIGH ] Orbital Plane 0 -> 6 sats disabled
2,46,LOW,NO_OP,100.0,83.33,3.9922,44.85,20,8,1,80.38,1,[HIGH ] Orbital Plane 5 -> 5 sats disabled
2,47,LOW,RETIRE_SATELLITE,100.0,98.81,2.5751,47.16,20,8,1,112.92,0,None
2,48,LOW,ACTIVATE_SPARE,100.0,96.43,2.552,47.2,21,8,0,65.05,0,None
2,49,LOW,RETIRE_SATELLITE,100.0,100.0,1.8939,47.23,27,8,0,130.92,0,None
2,50,MEDIUM,NO_OP,100.0,100.0,1.8256,47.27,30,8,0,160.95,0,None
2,51,MEDIUM,NO_OP,100.0,100.0,1.775,47.25,30,8,0,158.2,0,None
2,52,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.5763,47.25,31,7,0,99.18,0,None
2,53,MEDIUM,NO_OP,100.0,100.0,1.7749,47.27,31,7,0,120.21,0,None
2,54,MEDIUM,NO_OP,100.0,100.0,1.7363,47.28,31,7,0,161.15,0,None
2,55,MEDIUM,NO_OP,100.0,98.81,1.8938,47.26,31,7,0,120.37,0,None
