episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
1,145,HIGH,NO_OP,100.0,98.81,2.0812,47.22,26,6,1,105.63,0,None
1,146,HIGH,ACTIVATE_SPARE,100.0,97.62,2.5307,47.22,32,5,1,98.99,0,None
1,147,HIGH,NO_OP,100.0,91.67,3.4466,47.25,32,5,1,120.34,0,None
1,148,HIGH,NO_OP,100.0,98.81,2.1615,47.27,32,6,0,169.14,0,None
1,149,HIGH,NO_OP,100.0,98.81,3.7014,47.25,32,6,0,117.84,0,None
1,150,HIGH,NO_OP,100.0,98.81,1.975,47.27,32,6,0,170.91,0,None
2,1,LOW,NO_OP,100.0,100.0,1.5667,47.24,32,8,0,164.36,0,None
2,2,LOW,NO_OP,100.0,100.0,1.5377,47.24,32,8,0,164.12,0,None
2,3,LOW,NO_OP,100.0,100.0,1.6912,47.26,32,8,0,123.39,0,None
2,4,LOW,NO_OP,100.0,100.0,1.9614,47.25,27,8,0,107.04,1,"[MED  ] Coordinated Spoof -> 5 sats: ['GPS BIII-2  (PRN 18)', 'GPS BIIF-10 (PRN 08)', 'GPS BIII-8  (PRN 21)', 'GPS BIIF-4  (PRN 27)', 'GPS BIIF-3  (PRN 24)']"
2,5,LOW,NO_OP,100.0,100.0,1.857,47.24,27,8,0,149.42,0,None
2,6,LOW,RETIRE_SATELLITE,100.0,98.81,2.1316,47.2,23,8,0,115.38,1,"[MED  ] Coordinated Spoof -> 4 sats: ['GPS BIIF-8  (PRN 03)', 'GPS BIIF-5  (PRN 30)', 'GPS BIII-1  (PRN 04)', 'GPS BIIF-9  (PRN 26)']"
2,7,LOW,NO_OP,100.0,84.52,3.1151,47.23,22,8,0,89.89,1,[HIGH ] Cascade -> GPS BIII-7  (PRN 01) (h=0.49)
2,8,LOW,NO_OP,100.0,100.0,1.9602,47.24,27,8,0,154.36,0,None
